OrderID,ContactName,ContactPhone,ContactEmail,FulfillmentType,OrderDateTime,OrderStatus,SubtotalAmount,VoucherDiscountAmount,MyKasihSubsidyTotal,GrandTotal,PaymentMethod,PaymentStatus,PaymentDateTime,CustomerID,BranchID,VoucherID,StaffID
O01858,,,,WALK_IN,2026-03-19 10:45:01,CANCELLED,241.47,0.0,0.0,241.47,CASH,FAILED,,C0170,B004,,S0052
O01843,,,,PICKUP,2026-03-19 13:22:23,COMPLETED,322.26,0.0,100.0,222.26,ONLINE_BANKING,PAID,2026-03-19 13:23:03,C0087,B002,,
O01887,Guest User,+60168100836,guest1887@example.test,DELIVERY,2026-03-20 14:15:56,COMPLETED,317.12,0.0,0.0,333.6,E_WALLET,PAID,2026-03-20 14:17:58,,B001,,
O01836,Sanjay a/l Krishnan,+60148439344,sanjay.a.l.krishnan.c0129@example.test,DELIVERY,2026-03-20 16:51:01,COMPLETED,268.43,0.0,36.17,241.81,CARD,PAID,2026-03-20 16:55:31,C0129,B003,,
O01893,,,,PICKUP,2026-03-20 19:46:24,COMPLETED,175.54,0.0,0.0,175.54,CASH,PAID,2026-03-20 19:50:23,C0151,B003,,S0038
O01814,,,,PICKUP,2026-03-21 10:20:52,COMPLETED,371.71,0.0,100.0,271.71,ONLINE_BANKING,PAID,2026-03-21 10:23:11,C0010,B003,,
O01875,Guest User,+60187038544,guest1875@example.test,WALK_IN,2026-03-21 12:21:30,COMPLETED,166.75,0.0,0.0,166.75,CASH,PAID,2026-03-21 12:22:21,,B011,,S0114
O01869,Meera a/p Suresh,+60102352781,meera.a.p.suresh.c0004@example.test,DELIVERY,2026-03-21 13:59:55,COMPLETED,230.74,0.0,0.0,237.94,E_WALLET,PAID,2026-03-21 14:02:05,C0004,B006,,S0072
O01842,,,,PICKUP,2026-03-21 16:24:08,COMPLETED,102.43,0.0,0.0,102.43,CASH,PAID,2026-03-21 16:27:33,C0106,B002,,S0031
O01813,Yeoh Jia En,+601163144304,yeoh.jia.en.c0081@example.test,DELIVERY,2026-03-21 20:47:59,COMPLETED,56.01,0.0,0.0,62.71,CARD,PAID,2026-03-21 20:48:37,C0081,B003,,S0045
O01902,,,,PICKUP,2026-03-22 15:29:10,COMPLETED,150.22,0.0,100.0,50.22,E_WALLET,PAID,2026-03-22 15:32:19,C0144,B002,,
O01882,,,,WALK_IN,2026-03-22 18:27:59,COMPLETED,312.26,0.0,0.0,312.26,CARD,PAID,2026-03-22 18:31:21,,B002,,S0018
O01816,Guest User,+60104579716,guest1816@example.test,WALK_IN,2026-03-23 11:45:09,CANCELLED,312.49,0.0,0.0,312.49,E_WALLET,FAILED,,,B003,,S0038
O01829,,,,WALK_IN,2026-03-23 11:52:59,COMPLETED,226.31,0.0,92.04,134.27,E_WALLET,PAID,2026-03-23 11:54:33,C0040,B002,,S0018
O01855,,,,PICKUP,2026-03-24 11:01:48,COMPLETED,295.01,18.0,0.0,277.01,CASH,PAID,2026-03-24 11:06:37,C0004,B002,V012,S0028
O01878,Danish bin Ibrahim,+60102221753,danish.bin.ibrahim.c0046@example.test,DELIVERY,2026-03-24 18:45:18,COMPLETED,53.66,4.0,15.53,49.43,E_WALLET,PAID,2026-03-24 18:49:59,C0046,B007,V017,
O01856,,,,WALK_IN,2026-03-24 20:35:51,COMPLETED,313.91,12.0,0.0,301.91,CARD,PAID,2026-03-24 20:37:31,C0153,B005,V020,S0063
O01826,Sanjay a/l Raman,+60176182996,sanjay.a.l.raman.c0141@example.test,DELIVERY,2026-03-25 08:56:59,COMPLETED,205.59,0.0,77.13,144.7,ONLINE_BANKING,PAID,2026-03-25 08:57:22,C0141,B007,,S0080
O01823,Nurin binti Zainal,+60123470920,nurin.binti.zainal.c0090@example.test,DELIVERY,2026-03-25 09:46:00,COMPLETED,276.83,0.0,100.0,195.13,E_WALLET,PAID,2026-03-25 09:50:37,C0090,B007,,
O01891,,,,WALK_IN,2026-03-25 14:37:40,COMPLETED,285.36,0.0,100.0,185.36,CARD,PAID,2026-03-25 14:40:48,C0086,B010,,S0104
O01867,,,,WALK_IN,2026-03-26 17:51:55,COMPLETED,295.5,0.0,0.0,295.5,CARD,PAID,2026-03-26 17:56:08,C0136,B007,,S0079
O01852,Aisyah binti Jamal,+60130245912,aisyah.binti.jamal.c0113@example.test,DELIVERY,2026-03-26 19:53:22,COMPLETED,179.25,0.0,0.0,189.49,CARD,PAID,2026-03-26 19:56:32,C0113,B001,,
O01832,,,,PICKUP,2026-03-27 09:55:35,COMPLETED,258.24,0.0,0.0,258.24,ONLINE_BANKING,PAID,2026-03-27 09:58:24,C0149,B004,,S0049
O01844,Guest User,+60146922337,guest1844@example.test,PICKUP,2026-03-27 11:59:30,COMPLETED,141.78,0.0,0.0,141.78,CARD,PAID,2026-03-27 12:03:14,,B003,,
O01889,Guest User,+60151633898,guest1889@example.test,DELIVERY,2026-03-27 12:44:01,COMPLETED,270.11,0.0,0.0,286.27,CARD,PAID,2026-03-27 12:47:00,,B003,,S0032
O01871,,,,WALK_IN,2026-03-27 20:55:59,COMPLETED,275.04,0.0,92.79,182.25,CARD,PAID,2026-03-27 20:58:11,C0050,B001,,S0004
O01837,,,,WALK_IN,2026-03-28 17:18:33,COMPLETED,71.35,0.0,0.0,71.35,ONLINE_BANKING,PAID,2026-03-28 17:21:50,C0161,B003,,S0041
O01857,,,,WALK_IN,2026-03-29 14:12:37,COMPLETED,270.73,0.0,0.0,270.73,ONLINE_BANKING,PAID,2026-03-29 14:14:32,C0129,B004,,S0052
O01859,,,,PICKUP,2026-03-29 20:51:55,COMPLETED,172.44,0.0,56.43,116.01,E_WALLET,PAID,2026-03-29 20:55:01,C0014,B003,,S0044
O01846,Guest User,+60115329534,guest1846@example.test,DELIVERY,2026-03-30 16:28:44,COMPLETED,490.02,0.0,0.0,502.52,E_WALLET,PAID,2026-03-30 16:31:28,,B005,,
O01894,Irfan bin Ahmad,+60160053891,irfan.bin.ahmad.c0050@example.test,DELIVERY,2026-03-30 17:19:08,COMPLETED,236.9,0.0,7.21,244.73,CARD,PAID,2026-03-30 17:23:06,C0050,B001,,S0016
O01827,,,,PICKUP,2026-03-30 17:32:16,COMPLETED,187.95,0.0,0.0,187.95,ONLINE_BANKING,PAID,2026-03-30 17:33:14,C0097,B001,,S0012
O01830,,,,WALK_IN,2026-03-30 19:42:19,COMPLETED,294.23,0.0,80.07,214.16,CARD,PAID,2026-03-30 19:44:12,C0074,B003,,S0040
O01845,,,,PICKUP,2026-03-31 08:49:01,COMPLETED,215.66,0.0,43.57,172.09,E_WALLET,PAID,2026-03-31 08:49:49,C0014,B002,,S0029
O01819,,,,PICKUP,2026-03-31 13:34:57,COMPLETED,197.93,0.0,0.0,197.93,CASH,PAID,2026-03-31 13:35:34,C0064,B005,,S0066
O01874,Danish bin Ibrahim,+60102221753,danish.bin.ibrahim.c0046@example.test,DELIVERY,2026-03-31 14:29:04,COMPLETED,356.5,0.0,84.47,291.15,E_WALLET,PAID,2026-03-31 14:32:52,C0046,B002,,
O01896,Sanjay a/l Murugan,+60129480423,sanjay.a.l.murugan.c0119@example.test,DELIVERY,2026-03-31 18:50:12,COMPLETED,186.84,0.0,0.0,195.16,CARD,PAID,2026-03-31 18:53:59,C0119,B001,,S0005
O01901,,,,PICKUP,2026-03-31 19:11:45,CANCELLED,207.83,0.0,0.0,207.83,ONLINE_BANKING,FAILED,,C0028,B009,,S0101
O01951,,,,WALK_IN,2026-04-01 15:52:37,COMPLETED,203.71,0.0,0.0,203.71,CARD,PAID,2026-04-01 15:53:21,C0133,B001,,S0011
O02009,,,,WALK_IN,2026-04-01 19:22:28,COMPLETED,156.21,12.0,0.0,144.21,CARD,PAID,2026-04-01 19:23:24,C0129,B003,V020,S0046
O01904,Guest User,+60128957359,guest1904@example.test,PICKUP,2026-04-02 08:12:00,COMPLETED,295.3,0.0,0.0,295.3,E_WALLET,PAID,2026-04-02 08:15:01,,B003,,
O01971,,,,PICKUP,2026-04-03 08:09:41,COMPLETED,328.21,0.0,0.0,328.21,ONLINE_BANKING,PAID,2026-04-03 08:12:24,C0139,B011,,
O01953,Luqman bin Jamal,+60135843471,luqman.bin.jamal.c0040@example.test,DELIVERY,2026-04-03 08:31:30,COMPLETED,281.8,4.0,100.0,190.2,CARD,PAID,2026-04-03 08:34:26,C0040,B008,V017,S0095
O01979,,,,PICKUP,2026-04-03 12:16:52,COMPLETED,228.61,12.0,65.72,150.89,CARD,PAID,2026-04-03 12:20:52,C0087,B002,V020,
O01925,,,,WALK_IN,2026-04-03 14:25:29,COMPLETED,43.78,0.0,0.0,43.78,CASH,PAID,2026-04-03 14:29:05,,B001,,S0006
O01939,,,,PICKUP,2026-04-03 16:27:37,COMPLETED,263.4,0.0,0.0,263.4,ONLINE_BANKING,PAID,2026-04-03 16:30:17,C0071,B002,,
O01947,Ng Shi Hao,+601165484751,ng.shi.hao.c0153@example.test,DELIVERY,2026-04-03 16:45:01,COMPLETED,138.98,0.0,0.0,156.82,ONLINE_BANKING,PAID,2026-04-03 16:46:13,C0153,B011,,S0114
O01949,,,,WALK_IN,2026-04-03 19:30:32,COMPLETED,180.29,12.0,0.0,168.29,CARD,PAID,2026-04-03 19:34:47,C0133,B008,V020,S0095
O01919,Guest User,+60176195596,guest1919@example.test,DELIVERY,2026-04-03 20:00:30,COMPLETED,227.46,0.0,0.0,237.31,ONLINE_BANKING,PAID,2026-04-03 20:00:50,,B006,,
O01917,,,,WALK_IN,2026-04-04 08:02:19,COMPLETED,227.36,0.0,0.0,227.36,CASH,PAID,2026-04-04 08:03:24,,B006,,S0068
O01915,,,,WALK_IN,2026-04-04 12:46:49,COMPLETED,186.03,0.0,0.0,186.03,ONLINE_BANKING,PAID,2026-04-04 12:47:27,,B011,,S0113
O01992,,,,PICKUP,2026-04-04 14:45:29,COMPLETED,296.36,0.0,100.0,196.36,ONLINE_BANKING,PAID,2026-04-04 14:48:13,C0146,B001,,
O02005,Guest User,+60199316761,guest2005@example.test,WALK_IN,2026-04-04 16:59:18,COMPLETED,210.29,0.0,0.0,210.29,CASH,PAID,2026-04-04 17:03:43,,B002,,S0023
O01906,,,,PICKUP,2026-04-04 20:04:10,COMPLETED,188.6,0.0,0.0,188.6,CASH,PAID,2026-04-04 20:08:39,C0145,B003,,S0032
O02007,,,,WALK_IN,2026-04-04 20:45:16,CANCELLED,200.15,0.0,41.83,158.32,ONLINE_BANKING,FAILED,,C0168,B005,,S0066
O01922,,,,WALK_IN,2026-04-05 13:55:29,COMPLETED,47.38,0.0,0.0,47.38,CARD,PAID,2026-04-05 13:58:37,C0042,B009,,S0101
O01946,,,,WALK_IN,2026-04-05 18:42:49,COMPLETED,408.78,0.0,0.0,408.78,CARD,PAID,2026-04-05 18:46:48,C0101,B003,,S0032
O01988,,,,WALK_IN,2026-04-05 19:23:16,COMPLETED,225.75,0.0,0.0,225.75,CARD,PAID,2026-04-05 19:26:17,,B004,,S0052
O01958,Ong Shi Hao,+60169510458,ong.shi.hao.c0160@example.test,DELIVERY,2026-04-05 19:37:45,COMPLETED,177.57,0.0,0.0,204.67,E_WALLET,PAID,2026-04-05 19:39:42,C0160,B005,,
O01921,,,,PICKUP,2026-04-06 11:27:01,COMPLETED,74.25,0.0,8.07,66.18,E_WALLET,PAID,2026-04-06 11:27:36,C0023,B003,,
O01926,Guest User,+60103887428,guest1926@example.test,DELIVERY,2026-04-06 11:38:23,COMPLETED,135.11,0.0,0.0,149.35,E_WALLET,PAID,2026-04-06 11:41:33,,B001,,S0007
O01961,Goh Mei Qi,+60134507564,goh.mei.qi.c0084@example.test,DELIVERY,2026-04-06 18:32:33,COMPLETED,313.61,0.0,46.19,276.37,ONLINE_BANKING,PAID,2026-04-06 18:35:08,C0084,B005,,
O01924,,,,WALK_IN,2026-04-07 10:35:27,COMPLETED,30.48,0.0,0.0,30.48,CARD,PAID,2026-04-07 10:37:46,,B010,,S0105
O01912,Guest User,+60184755315,guest1912@example.test,WALK_IN,2026-04-07 10:36:56,COMPLETED,190.45,0.0,0.0,190.45,ONLINE_BANKING,PAID,2026-04-07 10:41:34,,B002,,S0018
O01934,,,,WALK_IN,2026-04-08 11:01:54,COMPLETED,79.83,0.0,63.64,16.19,E_WALLET,PAID,2026-04-08 11:05:47,C0170,B003,,S0040
O01986,,,,PICKUP,2026-04-08 13:10:21,COMPLETED,59.96,0.0,36.36,23.6,CASH,PAID,2026-04-08 13:13:51,C0170,B006,,
O01955,,,,WALK_IN,2026-04-08 15:24:11,COMPLETED,242.05,0.0,0.0,242.05,ONLINE_BANKING,PAID,2026-04-08 15:28:39,,B004,,S0056
O01964,,,,WALK_IN,2026-04-10 11:57:52,COMPLETED,138.37,0.0,11.9,126.47,ONLINE_BANKING,PAID,2026-04-10 11:58:39,C0110,B008,,S0093
O01994,Guest User,+60129440561,guest1994@example.test,WALK_IN,2026-04-10 14:28:51,COMPLETED,362.74,0.0,0.0,362.74,ONLINE_BANKING,PAID,2026-04-10 14:32:43,,B006,,S0072
O02010,,,,WALK_IN,2026-04-10 15:59:18,COMPLETED,54.82,12.0,0.0,42.82,ONLINE_BANKING,PAID,2026-04-10 16:00:59,C0091,B001,V020,S0010
O01903,Guest User,+60126299894,guest1903@example.test,WALK_IN,2026-04-10 17:21:11,COMPLETED,245.63,0.0,0.0,245.63,CARD,PAID,2026-04-10 17:26:08,,B003,,S0043
O01942,Guest User,+60142174262,guest1942@example.test,DELIVERY,2026-04-10 17:35:44,COMPLETED,326.61,0.0,0.0,346.37,E_WALLET,PAID,2026-04-10 17:38:29,,B006,,
O01908,Nabil bin Hamid,+60147184403,nabil.bin.hamid.c0173@example.test,DELIVERY,2026-04-11 10:45:59,COMPLETED,192.14,0.0,0.0,206.38,E_WALLET,PAID,2026-04-11 10:49:49,C0173,B006,,
O01940,Ananya a/p Chandran,+60126719166,ananya.a.p.chandran.c0039@example.test,DELIVERY,2026-04-11 13:47:50,COMPLETED,303.64,0.0,0.0,325.04,CARD,PAID,2026-04-11 13:51:30,C0039,B001,,S0002
O01987,,,,WALK_IN,2026-04-11 15:56:25,COMPLETED,128.45,0.0,0.0,128.45,CARD,PAID,2026-04-11 15:58:56,,B008,,S0093
O01944,,,,PICKUP,2026-04-11 18:31:07,COMPLETED,79.35,0.0,0.0,79.35,ONLINE_BANKING,PAID,2026-04-11 18:34:38,C0144,B001,,
O01931,,,,WALK_IN,2026-04-12 09:11:33,COMPLETED,261.19,0.0,41.99,219.2,ONLINE_BANKING,PAID,2026-04-12 09:13:39,C0134,B001,,S0012
O01936,,,,WALK_IN,2026-04-12 09:18:35,COMPLETED,125.21,0.0,0.0,125.21,CASH,PAID,2026-04-12 09:19:30,C0157,B007,,S0078
O01945,,,,WALK_IN,2026-04-12 10:47:18,COMPLETED,222.5,0.0,0.0,222.5,CASH,PAID,2026-04-12 10:51:40,,B005,,S0062
O01910,,,,WALK_IN,2026-04-12 17:56:33,COMPLETED,8.5,0.0,0.0,8.5,CASH,PAID,2026-04-12 17:57:59,,B002,,S0023
O01993,Guest User,+60105146337,guest1993@example.test,DELIVERY,2026-04-12 19:06:43,COMPLETED,42.78,0.0,0.0,55.88,ONLINE_BANKING,PAID,2026-04-12 19:11:09,,B002,,
O01999,Guest User,+60175142562,guest1999@example.test,WALK_IN,2026-04-12 20:27:40,COMPLETED,206.75,0.0,0.0,206.75,CASH,PAID,2026-04-12 20:28:29,,B002,,S0022
O01943,,,,WALK_IN,2026-04-13 13:27:33,COMPLETED,95.6,0.0,95.6,0.0,MYKASIH,PAID,2026-04-13 13:29:38,C0115,B009,,S0101
O01977,Guest User,+60111052311,guest1977@example.test,PICKUP,2026-04-13 13:32:50,COMPLETED,28.78,0.0,0.0,28.78,CARD,PAID,2026-04-13 13:36:56,,B003,,
O01982,Harish a/l Krishnan,+60197887550,harish.a.l.krishnan.c0174@example.test,DELIVERY,2026-04-13 16:26:50,COMPLETED,92.44,0.0,0.0,102.99,CARD,PAID,2026-04-13 16:28:36,C0174,B002,,
O01930,,,,WALK_IN,2026-04-13 18:15:41,COMPLETED,269.89,0.0,0.0,269.89,CASH,PAID,2026-04-13 18:18:14,C0176,B011,,S0112
O01974,Guest User,+60175771967,guest1974@example.test,DELIVERY,2026-04-14 08:20:34,COMPLETED,101.85,0.0,0.0,118.49,ONLINE_BANKING,PAID,2026-04-14 08:22:15,,B003,,
O01965,Guest User,+60162205913,guest1965@example.test,DELIVERY,2026-04-14 16:23:38,COMPLETED,216.41,0.0,0.0,227.61,CARD,PAID,2026-04-14 16:28:34,,B001,,
O02002,,,,WALK_IN,2026-04-14 19:32:29,COMPLETED,205.57,12.0,0.0,193.57,E_WALLET,PAID,2026-04-14 19:33:24,C0170,B004,V020,S0052
O01981,Guest User,+60112905785,guest1981@example.test,PICKUP,2026-04-15 15:21:01,COMPLETED,62.23,0.0,0.0,62.23,CARD,PAID,2026-04-15 15:25:01,,B002,,
O01905,,,,WALK_IN,2026-04-15 16:12:30,COMPLETED,218.22,0.0,0.0,218.22,CASH,PAID,2026-04-15 16:17:07,C0138,B002,,S0022
O02000,Luqman bin Fauzi,+60104827352,luqman.bin.fauzi.c0019@example.test,DELIVERY,2026-04-15 16:59:24,COMPLETED,136.57,0.0,83.86,57.91,ONLINE_BANKING,PAID,2026-04-15 17:01:51,C0019,B001,,S0013
O01950,,,,PICKUP,2026-04-15 20:33:45,COMPLETED,54.63,0.0,0.0,54.63,CASH,PAID,2026-04-15 20:38:29,C0174,B001,,
O01907,,,,WALK_IN,2026-04-15 20:43:32,COMPLETED,216.38,0.0,100.0,116.38,CARD,PAID,2026-04-15 20:48:24,C0116,B011,,S0113
O01960,,,,WALK_IN,2026-04-16 08:00:48,COMPLETED,117.54,0.0,0.0,117.54,CARD,PAID,2026-04-16 08:02:32,C0080,B001,,S0014
O01963,,,,WALK_IN,2026-04-16 19:32:24,COMPLETED,48.57,12.0,0.0,36.57,ONLINE_BANKING,PAID,2026-04-16 19:33:28,C0028,B005,V020,S0063
O01973,Guest User,+60112922784,guest1973@example.test,PICKUP,2026-04-17 08:48:20,COMPLETED,184.53,0.0,0.0,184.53,ONLINE_BANKING,PAID,2026-04-17 08:48:46,,B005,,S0061
O01990,Guest User,+60103153296,guest1990@example.test,WALK_IN,2026-04-17 09:22:36,COMPLETED,277.56,0.0,0.0,277.56,CARD,PAID,2026-04-17 09:27:25,,B006,,S0073
O01948,Aarav a/l Suresh,+60138823660,aarav.a.l.suresh.c0110@example.test,DELIVERY,2026-04-17 09:41:28,COMPLETED,179.74,0.0,54.66,137.98,ONLINE_BANKING,PAID,2026-04-17 09:45:12,C0110,B002,,
O01972,,,,WALK_IN,2026-04-17 15:56:13,COMPLETED,122.35,0.0,0.0,122.35,CARD,PAID,2026-04-17 15:56:55,,B008,,S0095
O02004,,,,PICKUP,2026-04-17 17:04:31,COMPLETED,58.44,0.0,0.0,58.44,CARD,PAID,2026-04-17 17:06:09,C0177,B002,,
O02001,,,,WALK_IN,2026-04-18 12:56:21,COMPLETED,229.9,0.0,0.0,229.9,CARD,PAID,2026-04-18 12:58:17,,B002,,S0018
O01911,,,,WALK_IN,2026-04-18 13:12:11,COMPLETED,305.16,0.0,100.0,205.16,CASH,PAID,2026-04-18 13:15:46,C0150,B001,,S0006
O01933,Guest User,+60124747406,guest1933@example.test,WALK_IN,2026-04-18 14:12:24,COMPLETED,120.59,0.0,0.0,120.59,ONLINE_BANKING,PAID,2026-04-18 14:15:02,,B001,,S0006
O01995,,,,WALK_IN,2026-04-18 14:32:25,COMPLETED,221.11,0.0,0.0,221.11,CASH,PAID,2026-04-18 14:32:49,C0007,B004,,S0051
O01927,Guest User,+60171681938,guest1927@example.test,DELIVERY,2026-04-18 20:40:37,COMPLETED,247.78,0.0,0.0,264.34,ONLINE_BANKING,PAID,2026-04-18 20:44:15,,B001,,
O01962,,,,PICKUP,2026-04-19 09:35:26,COMPLETED,245.55,0.0,100.0,145.55,CARD,PAID,2026-04-19 09:36:38,C0121,B010,,
O01909,,,,WALK_IN,2026-04-19 09:45:53,COMPLETED,170.11,0.0,0.0,170.11,E_WALLET,PAID,2026-04-19 09:50:49,C0138,B006,,S0069
O01937,,,,PICKUP,2026-04-19 12:06:30,COMPLETED,34.47,0.0,0.0,34.47,CARD,PAID,2026-04-19 12:08:09,C0120,B003,,
O02003,,,,WALK_IN,2026-04-19 19:20:09,COMPLETED,173.67,0.0,84.53,89.14,ONLINE_BANKING,PAID,2026-04-19 19:24:29,C0089,B003,,S0040
O01966,,,,WALK_IN,2026-04-20 17:40:34,COMPLETED,73.17,0.0,0.0,73.17,ONLINE_BANKING,PAID,2026-04-20 17:44:59,C0081,B003,,S0038
O01996,,,,WALK_IN,2026-04-20 18:45:50,CANCELLED,170.82,0.0,94.8,76.02,E_WALLET,FAILED,,C0165,B003,,S0044
O02006,,,,WALK_IN,2026-04-20 19:45:09,COMPLETED,265.24,0.0,0.0,265.24,CARD,PAID,2026-04-20 19:45:25,,B002,,S0018
O01914,Guest User,+60173066052,guest1914@example.test,WALK_IN,2026-04-21 08:50:18,COMPLETED,60.89,0.0,0.0,60.89,ONLINE_BANKING,PAID,2026-04-21 08:53:14,,B002,,S0018
O01938,,,,WALK_IN,2026-04-21 12:50:46,COMPLETED,225.61,0.0,0.0,225.61,ONLINE_BANKING,PAID,2026-04-21 12:55:29,,B011,,S0111
O01969,,,,WALK_IN,2026-04-22 09:24:10,COMPLETED,243.3,0.0,36.24,207.06,ONLINE_BANKING,PAID,2026-04-22 09:26:13,C0062,B002,,S0023
O01918,,,,WALK_IN,2026-04-22 20:32:58,COMPLETED,115.84,0.0,0.0,115.84,CASH,PAID,2026-04-22 20:33:58,C0174,B001,,S0002
O01928,Luqman bin Jamal,+60135843471,luqman.bin.jamal.c0040@example.test,DELIVERY,2026-04-23 08:24:47,COMPLETED,116.53,0.0,0.0,135.09,E_WALLET,PAID,2026-04-23 08:29:37,C0040,B005,,
O01985,,,,WALK_IN,2026-04-23 13:06:36,COMPLETED,97.64,0.0,0.0,97.64,CARD,PAID,2026-04-23 13:08:34,C0118,B001,,S0014
O01970,,,,WALK_IN,2026-04-23 15:55:34,COMPLETED,114.56,0.0,0.0,114.56,E_WALLET,PAID,2026-04-23 15:59:47,,B003,,S0046
O01916,Guest User,+60125274808,guest1916@example.test,WALK_IN,2026-04-23 18:22:45,COMPLETED,235.83,0.0,0.0,235.83,E_WALLET,PAID,2026-04-23 18:24:27,,B009,,S0102
O01967,,,,WALK_IN,2026-04-23 18:28:35,COMPLETED,247.59,0.0,0.0,247.59,CARD,PAID,2026-04-23 18:32:02,C0160,B003,,S0044
O01997,Guest User,+60124492323,guest1997@example.test,DELIVERY,2026-04-24 09:07:50,COMPLETED,243.08,0.0,0.0,259.0,CARD,PAID,2026-04-24 09:11:37,,B002,,
O01968,Lee Hui Min,+60123361468,lee.hui.min.c0172@example.test,DELIVERY,2026-04-24 12:58:01,COMPLETED,217.53,0.0,0.0,224.63,E_WALLET,PAID,2026-04-24 12:59:41,C0172,B004,,S0052
O01913,Loh Kai Xin,+60143269313,loh.kai.xin.c0091@example.test,DELIVERY,2026-04-24 15:34:43,COMPLETED,275.26,0.0,0.0,285.56,E_WALLET,PAID,2026-04-24 15:39:43,C0091,B004,,S0047
O02008,Akmal bin Basri,+60101320648,akmal.bin.basri.c0057@example.test,DELIVERY,2026-04-24 17:39:07,COMPLETED,75.28,0.0,0.0,85.04,E_WALLET,PAID,2026-04-24 17:43:57,C0057,B011,,
O01959,,,,WALK_IN,2026-04-24 17:41:46,CANCELLED,52.1,0.0,0.0,52.1,CASH,FAILED,,,B003,,S0040
O01998,,,,WALK_IN,2026-04-25 09:24:38,COMPLETED,261.32,0.0,0.0,261.32,CASH,PAID,2026-04-25 09:27:23,,B005,,S0059
O01954,,,,WALK_IN,2026-04-25 16:56:10,COMPLETED,157.98,0.0,0.0,157.98,CARD,PAID,2026-04-25 16:56:25,C0102,B006,,S0067
O02012,,,,PICKUP,2026-04-25 19:07:35,COMPLETED,176.65,0.0,0.0,176.65,CARD,PAID,2026-04-25 19:09:33,C0050,B003,,
O01929,,,,PICKUP,2026-04-25 19:12:58,COMPLETED,6.63,0.0,0.0,6.63,CASH,PAID,2026-04-25 19:14:51,C0176,B006,,
O01976,Guest User,+60151969212,guest1976@example.test,WALK_IN,2026-04-25 19:43:45,COMPLETED,375.98,0.0,0.0,375.98,CARD,PAID,2026-04-25 19:47:46,,B001,,S0012
O01923,Guest User,+60166315356,guest1923@example.test,WALK_IN,2026-04-25 20:00:09,COMPLETED,185.76,0.0,0.0,185.76,ONLINE_BANKING,PAID,2026-04-25 20:03:40,,B009,,S0101
O01957,,,,WALK_IN,2026-04-25 20:17:50,COMPLETED,182.77,0.0,11.61,171.16,CASH,PAID,2026-04-25 20:21:16,C0075,B007,,S0084
O01956,,,,WALK_IN,2026-04-25 20:59:22,COMPLETED,289.76,0.0,0.0,289.76,E_WALLET,PAID,2026-04-25 21:02:35,,B005,,S0059
O01952,Guest User,+60128096477,guest1952@example.test,WALK_IN,2026-04-26 09:10:11,COMPLETED,76.28,0.0,0.0,76.28,E_WALLET,PAID,2026-04-26 09:13:23,,B001,,S0006
O01989,,,,PICKUP,2026-04-26 10:51:19,COMPLETED,174.2,0.0,0.0,174.2,ONLINE_BANKING,PAID,2026-04-26 10:54:43,C0082,B005,,
O01991,,,,WALK_IN,2026-04-26 14:20:53,COMPLETED,125.0,0.0,0.0,125.0,CARD,PAID,2026-04-26 14:21:17,C0011,B005,,S0058
O02011,Guest User,+60112666483,guest2011@example.test,PICKUP,2026-04-26 18:34:35,COMPLETED,169.93,0.0,0.0,169.93,CASH,PAID,2026-04-26 18:35:44,,B008,,S0095
O01941,,,,WALK_IN,2026-04-27 09:29:56,COMPLETED,147.07,0.0,0.0,147.07,CARD,PAID,2026-04-27 09:30:38,C0175,B001,,S0006
O01935,,,,WALK_IN,2026-04-27 09:36:32,COMPLETED,84.58,0.0,35.59,48.99,ONLINE_BANKING,PAID,2026-04-27 09:38:04,C0063,B003,,S0040
O01983,,,,WALK_IN,2026-04-28 08:08:17,COMPLETED,265.82,0.0,0.0,265.82,CARD,PAID,2026-04-28 08:12:46,C0152,B005,,S0058
O01975,,,,WALK_IN,2026-04-28 11:06:31,COMPLETED,160.62,0.0,0.0,160.62,CASH,PAID,2026-04-28 11:07:02,C0153,B006,,S0071
O01932,,,,WALK_IN,2026-04-28 17:16:37,COMPLETED,113.09,12.0,49.14,51.95,ONLINE_BANKING,PAID,2026-04-28 17:18:34,C0104,B008,V020,S0095
O01980,Ong Kai Xin,+60173641207,ong.kai.xin.c0121@example.test,DELIVERY,2026-04-28 18:13:42,COMPLETED,245.32,0.0,0.0,256.6,CARD,PAID,2026-04-28 18:15:04,C0121,B005,,
O01984,,,,WALK_IN,2026-04-28 19:29:21,COMPLETED,175.46,0.0,15.47,159.99,CARD,PAID,2026-04-28 19:33:05,C0089,B004,,S0051
O01920,,,,WALK_IN,2026-04-29 14:13:19,COMPLETED,138.49,0.0,0.0,138.49,E_WALLET,PAID,2026-04-29 14:14:27,C0012,B006,,S0072
O01978,Guest User,+60132499815,guest1978@example.test,PICKUP,2026-04-29 17:22:33,COMPLETED,209.52,0.0,0.0,209.52,CARD,PAID,2026-04-29 17:25:59,,B007,,S0085
O02058,,,,WALK_IN,2026-05-01 08:16:39,COMPLETED,378.16,0.0,0.0,378.16,CARD,PAID,2026-05-01 08:18:27,,B003,,S0046
O02103,,,,WALK_IN,2026-05-01 10:25:16,COMPLETED,169.8,0.0,0.0,169.8,ONLINE_BANKING,PAID,2026-05-01 10:25:38,,B001,,S0004
